date,timestamp,resp_value
2026-02-22,1771731600000,18.0
2026-02-22,1771731720000,16.0
2026-02-22,1771731840000,17.0
2026-02-22,1771731960000,17.0
2026-02-22,1771732080000,16.0
2026-02-22,1771732200000,15.0
2026-02-22,1771732320000,15.0
2026-02-22,1771732440000,15.0
2026-02-22,1771732560000,17.0
2026-02-22,1771732680000,15.0
2026-02-22,1771732800000,15.0
2026-02-22,1771732920000,17.0
2026-02-22,1771733040000,19.0
2026-02-22,1771733160000,16.0
2026-02-22,1771733280000,17.0
2026-02-22,1771733400000,17.0
2026-02-22,1771733520000,17.0
2026-02-22,1771733640000,17.0
2026-02-22,1771733760000,17.0
2026-02-22,1771733880000,17.0
2026-02-22,1771734000000,16.0
2026-02-22,1771734120000,16.0
2026-02-22,1771734240000,16.0
2026-02-22,1771734360000,15.0
2026-02-22,1771734480000,15.0
2026-02-22,1771734600000,22.0
2026-02-22,1771734720000,21.0
2026-02-22,1771734840000,21.0
2026-02-22,1771734960000,19.0
2026-02-22,1771735080000,20.0
2026-02-22,1771735200000,20.0
2026-02-22,1771735320000,21.0
2026-02-22,1771735440000,20.0
2026-02-22,1771735560000,18.0
2026-02-22,1771735680000,19.0
2026-02-22,1771735800000,18.0
2026-02-22,1771735920000,21.0
2026-02-22,1771736040000,19.0
2026-02-22,1771736160000,18.0
2026-02-22,1771736280000,20.0
2026-02-22,1771736400000,18.0
2026-02-22,1771736520000,18.0
2026-02-22,1771736640000,20.0
2026-02-22,1771736760000,20.0
2026-02-22,1771736880000,19.0
2026-02-22,1771737000000,18.0
2026-02-22,1771737120000,16.0
2026-02-22,1771737240000,18.0
2026-02-22,1771737360000,17.0
2026-02-22,1771737480000,18.0
2026-02-22,1771737600000,18.0
2026-02-22,1771737720000,17.0
2026-02-22,1771737840000,19.0
2026-02-22,1771737960000,19.0
2026-02-22,1771738080000,19.0
2026-02-22,1771738200000,22.0
2026-02-22,1771738320000,20.0
2026-02-22,1771738440000,18.0
2026-02-22,1771738560000,18.0
2026-02-22,1771738680000,17.0
2026-02-22,1771738800000,18.0
2026-02-22,1771738920000,19.0
2026-02-22,1771739040000,19.0
2026-02-22,1771739160000,20.0
2026-02-22,1771739280000,18.0
2026-02-22,1771739400000,18.0
2026-02-22,1771739520000,18.0
2026-02-22,1771739640000,17.0
2026-02-22,1771739760000,17.0
2026-02-22,1771739880000,18.0
2026-02-22,1771740000000,18.0
2026-02-22,1771740120000,19.0
2026-02-22,1771740240000,17.0
2026-02-22,1771740360000,17.0
2026-02-22,1771740480000,15.0
2026-02-22,1771740600000,14.0
2026-02-22,1771740720000,14.0
2026-02-22,1771740840000,14.0
2026-02-22,1771740960000,14.0
2026-02-22,1771741080000,15.0
2026-02-22,1771741200000,15.0
2026-02-22,1771741320000,15.0
2026-02-22,1771741440000,13.0
2026-02-22,1771741560000,14.0
2026-02-22,1771741680000,14.0
2026-02-22,1771741800000,13.0
2026-02-22,1771741920000,14.0
2026-02-22,1771742040000,13.0
2026-02-22,1771742160000,14.0
2026-02-22,1771742280000,14.0
2026-02-22,1771742400000,16.0
2026-02-22,1771742520000,16.0
2026-02-22,1771742640000,12.0
2026-02-22,1771742760000,12.0
2026-02-22,1771742880000,11.0
2026-02-22,1771743000000,13.0
2026-02-22,1771743120000,19.0
2026-02-22,1771743240000,19.0
2026-02-22,1771743360000,19.0
2026-02-22,1771743480000,17.0
2026-02-22,1771743600000,18.0
2026-02-22,1771743720000,13.0
2026-02-22,1771743840000,12.0
2026-02-22,1771743960000,15.0
2026-02-22,1771744080000,13.0
2026-02-22,1771744200000,14.0
2026-02-22,1771744320000,14.0
2026-02-22,1771744440000,16.0
2026-02-22,1771744560000,14.0
2026-02-22,1771744680000,15.0
2026-02-22,1771744800000,13.0
2026-02-22,1771744920000,13.0
2026-02-22,1771745040000,13.0
2026-02-22,1771745160000,14.0
2026-02-22,1771745280000,13.0
2026-02-23,1771799532000,16.0
2026-02-23,1771799640000,19.0
2026-02-23,1771799760000,18.0
2026-02-23,1771799880000,16.0
2026-02-23,1771800000000,16.0
2026-02-23,1771800120000,17.0
2026-02-23,1771800240000,17.0
2026-02-23,1771800360000,14.0
2026-02-23,1771800480000,15.0
2026-02-23,1771800600000,15.0
2026-02-23,1771800720000,14.0
2026-02-23,1771800840000,15.0
2026-02-23,1771800960000,15.0
2026-02-23,1771801080000,15.0
2026-02-23,1771801200000,16.0
2026-02-23,1771801320000,16.0
2026-02-23,1771801440000,16.0
2026-02-23,1771801560000,16.0
2026-02-23,1771801680000,17.0
2026-02-23,1771801800000,16.0
2026-02-23,1771801920000,16.0
2026-02-23,1771802040000,16.0
2026-02-23,1771802160000,15.0
2026-02-23,1771802280000,16.0
2026-02-23,1771802400000,15.0
2026-02-23,1771802520000,15.0
2026-02-23,1771802640000,15.0
2026-02-23,1771802760000,16.0
2026-02-23,1771802880000,15.0
2026-02-23,1771803000000,14.0
2026-02-23,1771803120000,14.0
2026-02-23,1771803240000,14.0
2026-02-23,1771803360000,14.0
2026-02-23,1771803480000,15.0
2026-02-23,1771803600000,14.0
2026-02-23,1771803720000,14.0
2026-02-23,1771803840000,14.0
2026-02-23,1771803960000,17.0
2026-02-23,1771804080000,17.0
2026-02-23,1771804200000,16.0
2026-02-23,1771804320000,18.0
2026-02-23,1771804440000,15.0
2026-02-23,1771804560000,14.0
2026-02-23,1771804680000,13.0
2026-02-23,1771804800000,15.0
2026-02-23,1771804920000,14.0
2026-02-23,1771805040000,14.0
2026-02-23,1771805160000,15.0
2026-02-23,1771805280000,14.0
2026-02-23,1771805400000,15.0
2026-02-23,1771805520000,15.0
2026-02-23,1771805640000,15.0
2026-02-23,1771805760000,15.0
2026-02-23,1771805880000,15.0
2026-02-23,1771806000000,15.0
2026-02-23,1771806120000,15.0
2026-02-23,1771806240000,15.0
2026-02-23,1771806360000,15.0
2026-02-23,1771806480000,15.0
2026-02-23,1771806600000,15.0
2026-02-23,1771806720000,15.0
2026-02-23,1771806840000,15.0
2026-02-23,1771806960000,15.0
2026-02-23,1771807080000,15.0
2026-02-23,1771807200000,15.0
2026-02-23,1771807320000,15.0
2026-02-23,1771807440000,14.0
2026-02-23,1771807560000,15.0
2026-02-23,1771807680000,14.0
2026-02-23,1771807800000,15.0
2026-02-23,1771807920000,15.0
2026-02-23,1771808040000,14.0
2026-02-23,1771808160000,14.0
2026-02-23,1771808280000,14.0
2026-02-23,1771808400000,15.0
2026-02-23,1771808520000,17.0
2026-02-23,1771808640000,14.0
