date,timestamp,hr_value
2026-02-26,1772070240000,67
2026-02-26,1772070360000,67
2026-02-26,1772070480000,65
2026-02-26,1772070600000,65
2026-02-26,1772070720000,67
2026-02-26,1772070840000,66
2026-02-26,1772070960000,66
2026-02-26,1772071080000,67
2026-02-26,1772071200000,68
2026-02-26,1772071320000,67
2026-02-26,1772071440000,68
2026-02-26,1772071560000,66
2026-02-26,1772071680000,68
2026-02-26,1772071800000,68
2026-02-26,1772071920000,71
2026-02-26,1772072040000,69
2026-02-26,1772072160000,69
2026-02-26,1772072280000,70
2026-02-26,1772072400000,69
2026-02-26,1772072520000,76
2026-02-26,1772072640000,67
2026-02-26,1772072760000,68
2026-02-26,1772072880000,70
2026-02-26,1772073000000,67
2026-02-26,1772073120000,67
2026-02-26,1772073240000,67
2026-02-26,1772073360000,67
2026-02-26,1772073480000,66
2026-02-26,1772073600000,66
2026-02-26,1772073720000,66
2026-02-26,1772073840000,67
2026-02-26,1772073960000,67
2026-02-26,1772074080000,70
2026-02-26,1772074200000,68
2026-02-26,1772074320000,67
2026-02-26,1772074440000,68
2026-02-26,1772074560000,67
2026-02-26,1772074680000,67
2026-02-26,1772074800000,66
2026-02-26,1772074920000,66
2026-02-26,1772075040000,66
2026-02-26,1772075160000,66
2026-02-26,1772075280000,66
2026-02-26,1772075400000,65
2026-02-26,1772075520000,66
2026-02-26,1772075640000,65
2026-02-26,1772075760000,65
2026-02-26,1772075880000,66
2026-02-26,1772076000000,66
2026-02-26,1772076120000,64
2026-02-26,1772076240000,64
2026-02-26,1772076360000,65
2026-02-26,1772076480000,64
2026-02-26,1772076600000,65
2026-02-26,1772076720000,65
2026-02-26,1772076840000,66
2026-02-26,1772076960000,66
2026-02-26,1772077080000,65
2026-02-26,1772077200000,66
2026-02-26,1772077320000,67
2026-02-26,1772077440000,65
2026-02-26,1772077560000,67
2026-02-26,1772077680000,70
2026-02-26,1772077800000,65
2026-02-26,1772077920000,66
2026-02-26,1772078040000,64
2026-02-26,1772078160000,64
2026-02-26,1772078280000,63
2026-02-26,1772078400000,63
2026-02-26,1772078520000,63
2026-02-26,1772078640000,63
2026-02-26,1772078760000,63
2026-02-26,1772078880000,63
2026-02-26,1772079000000,64
2026-02-26,1772079120000,63
2026-02-26,1772079240000,65
2026-02-26,1772079360000,65
2026-02-26,1772079480000,68
2026-02-26,1772079600000,65
2026-02-26,1772079720000,72
2026-02-26,1772079840000,65
2026-02-26,1772079960000,71
2026-02-26,1772080080000,67
2026-02-26,1772080200000,65
2026-02-26,1772080320000,69
